,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
20,112436935,,6000.0,6000.0,6000.0, 36 months,  9.44%,192.03,B,B1,Business Operations Group ,1 year,RENT,36000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112436935,,credit_card,Credit card refinancing,606xx,IL,6.97,0.0,Dec-2007,665.0,669.0,1.0,,,3.0,0.0,5054.0,71.2%,13.0,w,5264.37,5264.37,952.28,952.28,735.63,216.65,0.0,0.0,0.0,Dec-2017,192.03,Jan-2018,Dec-2017,694.0,690.0,0.0,,1.0,Individual,,,,0.0,110.0,5054.0,0.0,0.0,0.0,0.0,114.0,0.0,,0.0,0.0,3547.0,71.0,7100.0,1.0,0.0,2.0,0.0,2527.0,953.0,78.8,0.0,0.0,114.0,105.0,28.0,28.0,0.0,28.0,,0.0,,0.0,1.0,2.0,1.0,7.0,1.0,3.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,7100.0,5054.0,4500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
21,112436920,,26000.0,26000.0,26000.0, 36 months,  9.93%,838.1,B,B2,Dealer,7 years,OWN,57900.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112436920,,home_improvement,Home improvement,198xx,DE,12.19,0.0,Jul-1998,660.0,664.0,0.0,,69.0,7.0,1.0,6857.0,12.4%,10.0,w,22833.27,22833.27,4154.64,4154.64,3166.73,987.91,0.0,0.0,0.0,Dec-2017,838.1,Jan-2018,Dec-2017,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,41031.0,0.0,2.0,0.0,0.0,26.0,34174.0,99.0,0.0,0.0,3037.0,46.0,55300.0,1.0,0.0,0.0,0.0,5862.0,48443.0,12.4,0.0,0.0,153.0,227.0,33.0,26.0,0.0,33.0,,22.0,,0.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,1.0,89700.0,41031.0,55300.0,34400.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
22,111743276,,8000.0,8000.0,8000.0, 36 months, 14.08%,273.74,C,C3,Registered Nurse,9 years,RENT,120000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111743276,,vacation,Vacation,070xx,NJ,31.58,0.0,Nov-2006,670.0,674.0,0.0,,,16.0,0.0,36658.0,86.7%,28.0,w,7079.28,7079.28,1353.06,1353.06,920.72,432.34,0.0,0.0,0.0,Dec-2017,273.74,Jan-2018,Dec-2017,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,87827.0,0.0,5.0,0.0,2.0,13.0,51169.0,57.0,0.0,2.0,6536.0,71.0,42300.0,1.0,0.0,0.0,4.0,5855.0,1421.0,94.8,0.0,0.0,118.0,127.0,21.0,13.0,0.0,21.0,,13.0,,0.0,6.0,10.0,6.0,6.0,14.0,11.0,14.0,10.0,16.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,133955.0,87827.0,27300.0,91655.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23,112432991,,3000.0,3000.0,3000.0, 36 months,  7.97%,93.97,A,A5,Deputy probate register ,3 years,RENT,34000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112432991,,debt_consolidation,Debt consolidation,483xx,MI,12.71,0.0,Jul-2007,705.0,709.0,1.0,38.0,,10.0,0.0,3443.0,31%,17.0,w,1900.01,1900.01,1172.56,1172.56,1099.99,72.57,0.0,0.0,0.0,Dec-2017,93.97,Jan-2018,Dec-2017,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,45876.0,1.0,3.0,0.0,0.0,34.0,42433.0,94.0,2.0,4.0,1955.0,81.0,11100.0,1.0,1.0,1.0,4.0,4588.0,5057.0,40.5,0.0,0.0,93.0,119.0,6.0,6.0,0.0,6.0,38.0,6.0,38.0,0.0,2.0,2.0,3.0,8.0,4.0,7.0,13.0,2.0,10.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,56396.0,45876.0,8500.0,45296.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
24,112052261,,7500.0,7500.0,7500.0, 36 months,  7.35%,232.79,A,A4,Associate Director,7 years,MORTGAGE,110000.0,Not Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112052261,,debt_consolidation,Debt consolidation,750xx,TX,13.12,0.0,Mar-2013,710.0,714.0,2.0,,,19.0,0.0,23348.0,27.2%,27.0,w,0.0,0.0,7642.2891800847,7642.29,7500.0,142.29,0.0,0.0,0.0,Oct-2017,7184.37,,Oct-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,276461.0,1.0,4.0,1.0,5.0,7.0,22607.0,70.0,1.0,6.0,5965.0,39.0,85700.0,6.0,8.0,6.0,13.0,14551.0,60352.0,27.9,0.0,0.0,48.0,51.0,3.0,3.0,4.0,3.0,,1.0,,0.0,11.0,11.0,12.0,13.0,8.0,14.0,15.0,11.0,19.0,0.0,0.0,0.0,3.0,100.0,8.3,0.0,0.0,350617.0,45955.0,83700.0,32239.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25,111498756,,12000.0,12000.0,12000.0, 60 months, 14.08%,279.72,C,C3,Teacher,9 years,RENT,50000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111498756,,debt_consolidation,Debt consolidation,802xx,CO,32.49,0.0,Jul-1998,730.0,734.0,0.0,,,9.0,0.0,13155.0,44.9%,18.0,w,11288.91,11288.91,1375.13,1375.13,711.09,664.04,0.0,0.0,0.0,Dec-2017,279.72,Jan-2018,Dec-2017,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,46483.0,0.0,3.0,1.0,3.0,11.0,33328.0,69.0,0.0,1.0,6201.0,60.0,29300.0,1.0,7.0,2.0,4.0,5165.0,7775.0,54.3,0.0,0.0,130.0,227.0,23.0,11.0,0.0,36.0,,1.0,,0.0,2.0,4.0,2.0,2.0,10.0,6.0,8.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,77300.0,46483.0,17000.0,48000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
26,112441324,,3600.0,3600.0,3600.0, 36 months,  7.35%,111.74,A,A4,Accountant,1 year,MORTGAGE,45000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112441324,,credit_card,Credit card refinancing,658xx,MO,9.55,0.0,Oct-1992,800.0,804.0,0.0,,,12.0,0.0,12060.0,11.7%,30.0,w,3146.02,3146.02,555.02,555.02,453.98,101.04,0.0,0.0,0.0,Dec-2017,111.74,Jan-2018,Dec-2017,829.0,825.0,0.0,,1.0,Individual,,,,0.0,0.0,115079.0,0.0,1.0,0.0,1.0,16.0,2875.0,58.0,0.0,2.0,3486.0,14.0,102900.0,0.0,1.0,0.0,3.0,9590.0,81840.0,11.9,0.0,0.0,113.0,296.0,18.0,16.0,7.0,23.0,,18.0,,0.0,5.0,6.0,7.0,12.0,5.0,9.0,17.0,6.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,223900.0,14935.0,92900.0,5000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
27,112437968,,7000.0,7000.0,7000.0, 36 months,  7.35%,217.27,A,A4,Managing Director,7 years,OWN,122000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112437968,,debt_consolidation,Debt consolidation,300xx,GA,19.22,0.0,Nov-2004,705.0,709.0,1.0,54.0,,8.0,0.0,20055.0,79%,12.0,w,5937.47,5937.47,1282.18,1282.18,1062.53,219.65,0.0,0.0,0.0,Dec-2017,217.27,Jan-2018,Dec-2017,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,330539.0,0.0,2.0,0.0,1.0,15.0,24316.0,46.0,0.0,0.0,10336.0,57.0,25400.0,0.0,0.0,1.0,1.0,41317.0,1845.0,91.6,0.0,0.0,47.0,151.0,63.0,15.0,1.0,63.0,54.0,3.0,54.0,0.0,3.0,3.0,3.0,5.0,2.0,5.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,91.7,100.0,0.0,0.0,402189.0,44371.0,21900.0,53148.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
28,112314147,,12000.0,12000.0,12000.0, 60 months, 30.65%,393.05,F,F4,Test Engineer,10+ years,RENT,121111.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112314147,,house,Home buying,970xx,OR,19.9,2.0,Aug-1999,660.0,664.0,0.0,13.0,,17.0,0.0,26371.0,78%,40.0,w,11544.56,11544.56,1934.61,1934.61,455.44,1479.17,0.0,0.0,0.0,Dec-2017,393.05,Jan-2018,Dec-2017,664.0,660.0,0.0,13.0,1.0,Individual,,,,0.0,314.0,81349.0,0.0,2.0,0.0,0.0,25.0,54978.0,12.0,0.0,1.0,2494.0,45.0,33400.0,1.0,0.0,4.0,1.0,5084.0,583.0,96.1,0.0,0.0,121.0,214.0,22.0,22.0,3.0,22.0,,0.0,31.0,2.0,8.0,13.0,9.0,9.0,17.0,15.0,20.0,13.0,17.0,0.0,0.0,2.0,0.0,82.1,100.0,0.0,0.0,103260.0,81349.0,13700.0,69860.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
29,112270114,,4200.0,4200.0,4200.0, 36 months, 10.91%,137.33,B,B4,STORE MANAGER,8 years,MORTGAGE,35000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112270114,,other,Other,606xx,IL,31.28,0.0,Sep-2004,660.0,664.0,0.0,37.0,16.0,23.0,2.0,9594.0,66.2%,33.0,w,3695.18,3695.18,680.29,680.29,504.82,175.47,0.0,0.0,0.0,Dec-2017,137.33,Jan-2018,Dec-2017,669.0,665.0,0.0,37.0,1.0,Individual,,,,0.0,154.0,167462.0,0.0,13.0,0.0,2.0,18.0,157868.0,119.0,0.0,2.0,1233.0,112.0,14500.0,11.0,0.0,0.0,4.0,7974.0,1287.0,70.1,0.0,0.0,153.0,127.0,20.0,18.0,0.0,23.0,,14.0,,0.0,3.0,5.0,3.0,3.0,21.0,10.0,12.0,5.0,23.0,0.0,0.0,0.0,0.0,65.4,33.3,0.0,2.0,151300.0,167462.0,4300.0,136800.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
30,112156214,,5000.0,5000.0,5000.0, 36 months,  7.35%,155.19,A,A4,Manufacturing Superviros,5 years,MORTGAGE,60000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112156214,,car,Car financing,481xx,MI,15.76,0.0,Oct-2004,740.0,744.0,1.0,72.0,,12.0,0.0,3697.0,13.2%,25.0,w,4369.49,4369.49,772.9,772.9,630.51,142.39,0.0,0.0,0.0,Dec-2017,155.19,Jan-2018,Dec-2017,749.0,745.0,0.0,72.0,1.0,Individual,,,,0.0,0.0,113100.0,1.0,6.0,0.0,0.0,26.0,26572.0,69.0,2.0,2.0,3320.0,46.0,28000.0,1.0,0.0,1.0,3.0,9425.0,20303.0,15.4,0.0,0.0,152.0,129.0,5.0,5.0,1.0,5.0,,5.0,,2.0,2.0,2.0,4.0,6.0,15.0,5.0,9.0,2.0,12.0,0.0,0.0,0.0,2.0,84.0,25.0,0.0,0.0,150774.0,30269.0,24000.0,38274.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
31,112441173,,15000.0,15000.0,15000.0, 60 months, 12.62%,338.39,C,C1,Teacher,10+ years,MORTGAGE,60000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112441173,,debt_consolidation,Debt consolidation,306xx,GA,21.9,0.0,Nov-1993,775.0,779.0,1.0,,,12.0,0.0,14646.0,23%,24.0,w,14077.6,14077.6,1665.66,1665.66,922.4,743.26,0.0,0.0,0.0,Dec-2017,338.39,Jan-2018,Dec-2017,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,78103.0,1.0,3.0,1.0,2.0,1.0,63457.0,93.0,0.0,0.0,7266.0,45.0,63700.0,1.0,0.0,1.0,2.0,7810.0,43816.0,23.3,0.0,0.0,204.0,283.0,32.0,1.0,0.0,32.0,,1.0,,0.0,4.0,5.0,8.0,9.0,9.0,9.0,15.0,5.0,12.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,149141.0,78103.0,57100.0,85441.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32,111872988,,10000.0,10000.0,10000.0, 36 months,  9.44%,320.05,B,B1,Teacher,10+ years,MORTGAGE,52000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111872988,,credit_card,Credit card refinancing,458xx,OH,30.91,0.0,Jun-1993,775.0,779.0,0.0,,,16.0,0.0,9983.0,24.3%,24.0,w,8773.94,8773.94,1587.14,1587.14,1226.06,361.08,0.0,0.0,0.0,Dec-2017,320.05,Jan-2018,Dec-2017,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,148768.0,3.0,5.0,2.0,3.0,3.0,30221.0,67.0,3.0,6.0,7015.0,47.0,41400.0,0.0,2.0,0.0,10.0,9298.0,17348.0,30.6,0.0,0.0,53.0,288.0,3.0,3.0,2.0,3.0,,18.0,,0.0,3.0,5.0,5.0,6.0,6.0,10.0,16.0,5.0,16.0,0.0,0.0,0.0,5.0,100.0,20.0,0.0,0.0,198528.0,40204.0,25000.0,44928.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
33,111735948,,6000.0,6000.0,6000.0, 36 months,  7.35%,186.23,A,A4,VP of Professional Services ,2 years,MORTGAGE,74000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111735948,,debt_consolidation,Debt consolidation,461xx,IN,19.02,0.0,Feb-2004,735.0,739.0,0.0,,,15.0,0.0,5433.0,14.8%,35.0,w,5243.39,5243.39,925.03,925.03,756.61,168.42,0.0,0.0,0.0,Dec-2017,186.23,Jan-2018,Dec-2017,774.0,770.0,0.0,,1.0,Individual,,,,0.0,0.0,297932.0,1.0,7.0,2.0,3.0,6.0,57864.0,88.0,1.0,5.0,3201.0,62.0,36800.0,4.0,2.0,4.0,9.0,19862.0,1927.0,73.6,0.0,0.0,81.0,160.0,9.0,6.0,1.0,15.0,,6.0,,0.0,2.0,3.0,2.0,12.0,11.0,7.0,23.0,3.0,15.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,342624.0,63297.0,7300.0,65959.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34,112438798,,4000.0,4000.0,4000.0, 36 months,  5.32%,120.46,A,A1,Regional Manager-Customer Success ,9 years,MORTGAGE,162000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112438798,,home_improvement,Home improvement,480xx,MI,8.71,0.0,May-2001,790.0,794.0,0.0,,,12.0,0.0,15774.0,29%,25.0,w,3481.79,3481.79,599.34,599.34,518.21,81.13,0.0,0.0,0.0,Dec-2017,120.46,Jan-2018,Dec-2017,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,363841.0,0.0,2.0,0.0,1.0,13.0,19450.0,54.0,0.0,2.0,4937.0,39.0,54300.0,0.0,1.0,0.0,3.0,40427.0,32461.0,25.0,0.0,0.0,108.0,193.0,18.0,13.0,2.0,18.0,,,,0.0,4.0,5.0,5.0,12.0,3.0,8.0,19.0,5.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,432234.0,35224.0,43300.0,35934.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35,112220235,,3000.0,3000.0,3000.0, 36 months, 16.02%,105.51,C,C5,Executive Director,9 years,RENT,67475.2,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112220235,,major_purchase,Major purchase,595xx,MT,17.79,0.0,Feb-2008,670.0,674.0,1.0,50.0,,15.0,0.0,2432.0,36.3%,20.0,w,2663.84,2663.84,520.87,520.87,336.16,184.71,0.0,0.0,0.0,Dec-2017,105.51,Jan-2018,Dec-2017,664.0,660.0,0.0,50.0,1.0,Individual,,,,0.0,945.0,56581.0,4.0,9.0,1.0,3.0,2.0,54149.0,96.0,4.0,4.0,732.0,79.0,6700.0,1.0,0.0,4.0,7.0,3772.0,4268.0,36.3,0.0,0.0,112.0,32.0,1.0,1.0,0.0,1.0,,2.0,,1.0,6.0,6.0,6.0,7.0,13.0,6.0,7.0,6.0,15.0,0.0,0.0,0.0,5.0,90.0,0.0,0.0,0.0,61768.0,56581.0,6700.0,55068.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
36,112436856,,2000.0,2000.0,2000.0, 36 months,  7.07%,61.82,A,A2,Paralegal,2 years,RENT,80000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112436856,,medical,Medical expenses,917xx,CA,12.15,0.0,Apr-2005,800.0,804.0,1.0,,,9.0,0.0,38.0,0.3%,12.0,w,1746.85,1746.85,307.14,307.14,253.15,53.99,0.0,0.0,0.0,Dec-2017,61.82,Jan-2018,Dec-2017,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,17761.0,1.0,4.0,2.0,4.0,1.0,17723.0,60.0,0.0,1.0,30.0,40.0,15200.0,2.0,1.0,2.0,5.0,1973.0,14962.0,0.3,0.0,0.0,146.0,139.0,16.0,1.0,0.0,16.0,,5.0,,0.0,2.0,2.0,4.0,5.0,6.0,5.0,6.0,2.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,44660.0,17761.0,15000.0,29460.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
37,111226724,,18950.0,18950.0,18950.0, 60 months, 21.45%,517.47,D,D5,QA Manager,1 year,MORTGAGE,130000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111226724,,credit_card,Credit card refinancing,950xx,CA,31.39,0.0,Mar-1982,675.0,679.0,2.0,35.0,,12.0,0.0,329271.0,98%,17.0,w,18023.78,18023.78,2530.89,2530.89,926.22,1604.67,0.0,0.0,0.0,Dec-2017,517.47,Jan-2018,Dec-2017,684.0,680.0,0.0,26.0,1.0,Individual,,,,0.0,0.0,1354320.0,0.0,2.0,0.0,1.0,13.0,20653.0,51.0,1.0,2.0,18873.0,98.0,334660.0,0.0,0.0,3.0,3.0,112860.0,10514.0,100.0,0.0,0.0,46.0,423.0,8.0,8.0,2.0,8.0,,0.0,28.0,1.0,7.0,9.0,12.0,12.0,2.0,9.0,14.0,10.0,12.0,,0.0,0.0,1.0,88.0,100.0,0.0,0.0,1401945.0,109236.0,73600.0,40664.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38,112120118,,5800.0,5800.0,5800.0, 36 months, 12.62%,194.37,C,C1,Juvenile Probation e,2 years,RENT,43000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112120118,,debt_consolidation,Debt consolidation,794xx,TX,27.41,0.0,Jan-2009,690.0,694.0,0.0,,,11.0,0.0,5710.0,32.3%,16.0,w,4978.42,4978.42,1128.24,1128.24,821.58,306.66,0.0,0.0,0.0,Dec-2017,194.37,Jan-2018,Dec-2017,639.0,635.0,0.0,,1.0,Individual,,,,0.0,83.0,163698.0,0.0,4.0,0.0,4.0,13.0,157988.0,116.0,3.0,4.0,2538.0,61.0,17700.0,3.0,0.0,0.0,8.0,14882.0,262.0,90.6,0.0,0.0,101.0,35.0,9.0,9.0,0.0,35.0,,13.0,,0.0,1.0,5.0,1.0,1.0,10.0,6.0,6.0,5.0,11.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,163670.0,163698.0,2800.0,145970.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
39,112158057,,7500.0,7500.0,7500.0, 36 months,  7.35%,232.79,A,A4,Project Lead,10+ years,MORTGAGE,113000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112158057,,debt_consolidation,Debt consolidation,206xx,MD,21.43,0.0,Apr-1999,735.0,739.0,0.0,,,7.0,0.0,30569.0,62.9%,16.0,w,6554.22,6554.22,1156.29,1156.29,945.78,210.51,0.0,0.0,0.0,Dec-2017,232.79,Jan-2018,Dec-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,356811.0,0.0,3.0,1.0,4.0,12.0,60352.0,78.0,0.0,1.0,25792.0,75.0,42600.0,1.0,4.0,0.0,5.0,50973.0,9208.0,,0.0,0.0,114.0,218.0,14.0,12.0,4.0,218.0,,14.0,,0.0,1.0,3.0,1.0,1.0,9.0,3.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,417686.0,90921.0,35000.0,92511.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
40,112438671,,26000.0,26000.0,26000.0, 60 months, 12.62%,586.54,C,C1,Director of Product Management,8 years,MORTGAGE,142000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112438671,,credit_card,Credit card refinancing,786xx,TX,24.71,1.0,Nov-2000,665.0,669.0,0.0,13.0,,24.0,0.0,54029.0,63.7%,37.0,w,24401.19,24401.19,2887.13,2887.13,1598.81,1288.32,0.0,0.0,0.0,Dec-2017,586.54,Jan-2018,Dec-2017,654.0,650.0,0.0,,1.0,Individual,,,,0.0,0.0,374217.0,0.0,3.0,0.0,1.0,18.0,46468.0,72.0,0.0,2.0,10080.0,67.0,84800.0,0.0,0.0,1.0,4.0,16270.0,8242.0,83.9,0.0,0.0,154.0,199.0,16.0,11.0,4.0,16.0,,12.0,13.0,0.0,10.0,17.0,10.0,12.0,10.0,20.0,23.0,17.0,24.0,0.0,0.0,0.0,1.0,97.2,60.0,0.0,0.0,426823.0,100497.0,51200.0,65023.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
41,110394088,,6000.0,6000.0,6000.0, 36 months, 11.99%,199.26,B,B5,Restorative Therapy,10+ years,MORTGAGE,28000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=110394088,,debt_consolidation,Debt consolidation,647xx,MO,20.66,0.0,Oct-1989,675.0,679.0,0.0,49.0,,10.0,0.0,14339.0,74.7%,20.0,w,5289.39,5289.39,986.31,986.31,710.61,275.7,0.0,0.0,0.0,Dec-2017,199.26,Jan-2018,Dec-2017,689.0,685.0,0.0,49.0,1.0,Individual,,,,0.0,0.0,75087.0,1.0,0.0,0.0,0.0,90.0,0.0,,2.0,4.0,2887.0,75.0,19200.0,0.0,0.0,2.0,4.0,8343.0,3261.0,78.3,0.0,0.0,90.0,332.0,5.0,5.0,3.0,5.0,49.0,10.0,49.0,3.0,6.0,8.0,6.0,9.0,1.0,9.0,16.0,8.0,10.0,0.0,0.0,0.0,2.0,85.0,83.3,0.0,0.0,86464.0,14339.0,15000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
42,111999259,,10000.0,10000.0,10000.0, 60 months, 16.02%,243.29,C,C5,Biller,7 years,RENT,51979.0,Source Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111999259,,debt_consolidation,Debt consolidation,958xx,CA,10.11,0.0,Aug-2006,690.0,694.0,0.0,,55.0,15.0,2.0,5733.0,20%,21.0,w,0.0,0.0,10026.7,10026.7,10000.0,26.7,0.0,0.0,0.0,Jul-2017,10048.95,,Oct-2017,659.0,655.0,0.0,,1.0,Individual,,,,0.0,251.0,10956.0,1.0,1.0,1.0,2.0,9.0,5223.0,95.0,2.0,5.0,3898.0,32.0,28700.0,0.0,0.0,0.0,7.0,730.0,14628.0,22.2,0.0,0.0,130.0,54.0,6.0,6.0,0.0,6.0,,13.0,,0.0,3.0,7.0,7.0,8.0,4.0,14.0,17.0,7.0,15.0,0.0,0.0,0.0,3.0,100.0,0.0,2.0,0.0,34200.0,10956.0,18800.0,5500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
